7.0169 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1200]. Using actual size
11.7835 	EXP 	Created text_test_stage = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='BiauKai', fontFiles=[], height=60.0, italic=False, languageStyle='LTR', name='text_test_stage', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='本階段為測試階段\n\n本階段不會計算報酬', units='pix', win=Window(...), wrapWidth=1920.0)
11.7837 	EXP 	window1: mouseVisible = True
11.7889 	EXP 	Created text_waitTrigger = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_waitTrigger', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
11.7891 	EXP 	window1: mouseVisible = True
11.7919 	EXP 	Created text_waitTen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1.,  1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_waitTen', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
11.7920 	EXP 	window1: mouseVisible = True
11.8049 	EXP 	Created text_new_round = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='BiauKai', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_new_round', opacity=1.0, ori=0.0, pos=array([0.  , 0.32]), rgb=UNKNOWN, text='新回合開始，目標數字 6', units='height', win=Window(...), wrapWidth=1920)
11.8051 	EXP 	window1: mouseVisible = True
11.8136 	EXP 	Created text_current_num = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Microsoft JhengHei', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_current_num', opacity=1.0, ori=0.0, pos=array([-0.28,  0.04]), rgb=UNKNOWN, text='當前數字 \n0', units='height', win=Window(...), wrapWidth=1920.0)
11.8138 	EXP 	window1: mouseVisible = True
11.8172 	EXP 	Created text_target_num = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='BiauKai', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_target_num', opacity=1.0, ori=0.0, pos=array([0.28, 0.04]), rgb=UNKNOWN, text='目標數字 \n6', units='height', win=Window(...), wrapWidth=1920.0)
11.8174 	EXP 	window1: mouseVisible = True
11.8292 	EXP 	Created text_subject_turn = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Microsoft JhengHei', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_subject_turn', opacity=1.0, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text='現在輪到「您」做選擇', units='height', win=Window(...), wrapWidth=1920.0)
11.8293 	EXP 	window1: mouseVisible = True
11.8373 	EXP 	Created text_computer_turn = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='BiauKai', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_computer_turn', opacity=1.0, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text='現在輪到「電腦」做選擇', units='height', win=Window(...), wrapWidth=1920.0)
11.8374 	EXP 	window1: mouseVisible = True
11.8427 	EXP 	Created text_round_end = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Microsoft JhengHei', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_round_end', opacity=1.0, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text='回合結束', units='height', win=Window(...), wrapWidth=1920.0)
11.8428 	EXP 	window1: mouseVisible = True
11.8496 	EXP 	Created text_subject_win = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='BiauKai', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_subject_win', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.23]), rgb=UNKNOWN, text='本回合由您獲勝', units='height', win=Window(...), wrapWidth=1920.0)
11.8497 	EXP 	window1: mouseVisible = True
11.8551 	EXP 	Created text_computer_win = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Microsoft JhengHei', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_computer_win', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.23]), rgb=UNKNOWN, text='本回合由電腦獲勝', units='height', win=Window(...), wrapWidth=1920.0)
11.8552 	EXP 	window1: mouseVisible = True
11.8591 	EXP 	Created text_computer_option = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='BiauKai', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_computer_option', opacity=1.0, ori=0.0, pos=array([-0.18, -0.23]), rgb=UNKNOWN, text='電腦的選擇', units='height', win=Window(...), wrapWidth=1920.0)
11.8592 	EXP 	window1: mouseVisible = True
11.8622 	EXP 	Created text_subject_option = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='BiauKai', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_subject_option', opacity=1.0, ori=0.0, pos=array([-0.18, -0.23]), rgb=UNKNOWN, text='您的選擇', units='height', win=Window(...), wrapWidth=1920.0)
11.8625 	EXP 	window1: mouseVisible = True
11.8627 	EXP 	window1: mouseVisible = True
11.8634 	EXP 	window1: mouseVisible = True
11.8642 	EXP 	window1: mouseVisible = True
11.9727 	WARNING 	Font b'Microsoft JhengHei' was requested. No similar font found.
11.9878 	EXP 	window1: mouseVisible = True
11.9880 	EXP 	window1: mouseVisible = True
11.9886 	EXP 	window1: mouseVisible = True
11.9892 	EXP 	window1: mouseVisible = True
12.0517 	WARNING 	Font b'Microsoft JhengHei' was requested. No similar font found.
12.0972 	EXP 	window1: mouseVisible = True
12.0974 	EXP 	window1: mouseVisible = True
12.0981 	EXP 	window1: mouseVisible = True
12.0987 	EXP 	window1: mouseVisible = True
12.1635 	WARNING 	Font b'Microsoft JhengHei' was requested. No similar font found.
12.1759 	EXP 	window1: mouseVisible = True
12.1761 	EXP 	window1: mouseVisible = True
12.1767 	EXP 	window1: mouseVisible = True
12.1773 	EXP 	window1: mouseVisible = True
12.2418 	WARNING 	Font b'Microsoft JhengHei' was requested. No similar font found.
12.2481 	EXP 	window1: mouseVisible = True
12.2483 	EXP 	window1: mouseVisible = True
12.2490 	EXP 	window1: mouseVisible = True
12.2496 	EXP 	window1: mouseVisible = True
12.3126 	WARNING 	Font b'Microsoft JhengHei' was requested. No similar font found.
12.3251 	EXP 	window1: mouseVisible = True
12.3252 	EXP 	window1: mouseVisible = True
12.3259 	EXP 	window1: mouseVisible = True
12.3265 	EXP 	window1: mouseVisible = True
12.3889 	WARNING 	Font b'Microsoft JhengHei' was requested. No similar font found.
12.3952 	EXP 	window1: mouseVisible = True
12.3954 	EXP 	window1: mouseVisible = True
12.3960 	EXP 	window1: mouseVisible = True
12.3966 	EXP 	window1: mouseVisible = True
12.4689 	WARNING 	Font b'Microsoft JhengHei' was requested. No similar font found.
12.4827 	EXP 	window1: mouseVisible = True
12.4829 	EXP 	window1: mouseVisible = True
12.4836 	EXP 	window1: mouseVisible = True
12.4842 	EXP 	window1: mouseVisible = True
12.5517 	WARNING 	Font b'Microsoft JhengHei' was requested. No similar font found.
12.5585 	EXP 	window1: mouseVisible = True
12.5624 	EXP 	Created text_fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
12.5625 	EXP 	window1: mouseVisible = True
12.5640 	EXP 	Created text_reward = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='BiauKai', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_reward', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.5959 	EXP 	choice1_box: autoLog = True
12.5959 	EXP 	choice2_box: autoLog = True
12.5959 	EXP 	choice2_box: autoLog = True
12.5959 	EXP 	choice2_box: autoLog = True
12.5959 	EXP 	text_test_stage: autoDraw = True
20.6133 	DATA 	Keypress: space
20.6219 	EXP 	text_test_stage: autoDraw = False
20.6219 	EXP 	text_fixation: autoDraw = True
27.1315 	EXP 	text_fixation: autoDraw = False
27.1315 	EXP 	text_current_num: text = '當前數字 \n0'
27.1315 	EXP 	text_target_num: height = 0.08
27.1315 	EXP 	text_target_num: height = 0.08
27.1315 	EXP 	text_target_num: height = 0.08
27.1315 	EXP 	text_target_num: text = '目標數字 \n7'
27.1315 	EXP 	text_new_round: height = 0.08
27.1315 	EXP 	text_new_round: height = 0.08
27.1315 	EXP 	text_new_round: height = 0.08
27.1315 	EXP 	text_new_round: text = '新回合開始，目標數字 7'
27.1315 	EXP 	text_new_round: autoDraw = True
27.1315 	EXP 	text_current_num: autoDraw = True
27.1315 	EXP 	text_target_num: autoDraw = True
31.1199 	EXP 	text_new_round: autoDraw = False
31.1199 	EXP 	text_current_num: autoDraw = False
31.1199 	EXP 	text_target_num: autoDraw = False
31.1199 	EXP 	text_fixation: autoDraw = True
34.1450 	EXP 	text_fixation: autoDraw = False
34.1450 	EXP 	choice1_box: foreColor = '#000000'
34.1450 	EXP 	choice2_box: foreColor = '#000000'
34.1450 	EXP 	choice2_box: foreColor = '#000000'
34.1450 	EXP 	text_current_num: text = '當前數字 \n0'
34.1450 	EXP 	text_target_num: text = '目標數字 \n7'
34.1450 	EXP 	text_subject_turn: autoDraw = True
34.1450 	EXP 	text_current_num: autoDraw = True
34.1450 	EXP 	text_target_num: autoDraw = True
34.1450 	EXP 	text_subject_option: autoDraw = True
34.1450 	EXP 	choice1_box: autoDraw = True
34.1450 	EXP 	choice2_box: autoDraw = True
34.1450 	EXP 	choice2_box: autoDraw = True
36.0896 	DATA 	Keypress: escape
37.4212 	EXP 	window1: mouseVisible = True
