5.7946 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
9.6250 	EXP 	Created text_fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
9.6252 	EXP 	window1: mouseVisible = True
9.6269 	EXP 	Created text_reward = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='cwTex Q HeiZH', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_reward', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.6521 	EXP 	choice1_box: autoLog = True
9.6521 	EXP 	choice2_box: autoLog = True
9.6521 	EXP 	choice2_box: autoLog = True
9.6521 	EXP 	choice2_box: autoLog = True
9.6521 	EXP 	text_test_stage: autoDraw = True
18.4144 	DATA 	Keypress: space
18.4202 	EXP 	text_test_stage: autoDraw = False
18.4202 	EXP 	text_fixation: autoDraw = True
26.4315 	EXP 	text_fixation: autoDraw = False
26.4315 	EXP 	text_current_num: text = '當前數字 \n0'
26.4315 	EXP 	text_target_num: height = 0.08
26.4315 	EXP 	text_target_num: height = 0.08
26.4315 	EXP 	text_target_num: height = 0.08
26.4315 	EXP 	text_target_num: text = '目標數字 \n7'
26.4315 	EXP 	text_new_round: height = 0.08
26.4315 	EXP 	text_new_round: height = 0.08
26.4315 	EXP 	text_new_round: height = 0.08
26.4315 	EXP 	text_new_round: text = '新回合開始，目標數字 7'
26.4315 	EXP 	text_new_round: autoDraw = True
26.4315 	EXP 	text_current_num: autoDraw = True
26.4315 	EXP 	text_target_num: autoDraw = True
30.4082 	EXP 	text_new_round: autoDraw = False
30.4082 	EXP 	text_current_num: autoDraw = False
30.4082 	EXP 	text_target_num: autoDraw = False
30.4082 	EXP 	text_fixation: autoDraw = True
31.4366 	EXP 	text_fixation: autoDraw = False
31.4366 	EXP 	text_fixation: autoDraw = False
31.4366 	EXP 	choice1_box: foreColor = '#000000'
31.4366 	EXP 	choice2_box: foreColor = '#000000'
31.4366 	EXP 	choice2_box: foreColor = '#000000'
31.4366 	EXP 	text_current_num: text = '當前數字 \n0'
31.4366 	EXP 	text_target_num: text = '目標數字 \n7'
31.4366 	EXP 	text_subject_turn: autoDraw = True
31.4366 	EXP 	text_current_num: autoDraw = True
31.4366 	EXP 	text_target_num: autoDraw = True
31.4366 	EXP 	text_subject_option: autoDraw = True
31.4366 	EXP 	choice1_box: autoDraw = True
31.4366 	EXP 	choice2_box: autoDraw = True
31.4366 	EXP 	choice2_box: autoDraw = True
52.3867 	DATA 	Keypress: 3
52.4010 	EXP 	text_subject_turn: autoDraw = False
52.4010 	EXP 	text_current_num: autoDraw = False
52.4010 	EXP 	text_target_num: autoDraw = False
52.4010 	EXP 	text_subject_option: autoDraw = False
52.4010 	EXP 	choice1_box: autoDraw = False
52.4010 	EXP 	choice2_box: autoDraw = False
52.4010 	EXP 	choice2_box: autoDraw = False
52.4010 	EXP 	choice2_box: foreColor = '#FFFF00'
52.4010 	EXP 	text_subject_turn: autoDraw = True
52.4010 	EXP 	text_current_num: autoDraw = True
52.4010 	EXP 	text_target_num: autoDraw = True
52.4010 	EXP 	text_subject_option: autoDraw = True
52.4010 	EXP 	choice1_box: autoDraw = True
52.4010 	EXP 	choice2_box: autoDraw = True
52.4010 	EXP 	choice2_box: autoDraw = True
54.4093 	EXP 	text_subject_turn: autoDraw = False
54.4093 	EXP 	text_current_num: autoDraw = False
54.4093 	EXP 	text_target_num: autoDraw = False
54.4093 	EXP 	text_subject_option: autoDraw = False
54.4093 	EXP 	choice1_box: autoDraw = False
54.4093 	EXP 	choice2_box: autoDraw = False
54.4093 	EXP 	choice2_box: autoDraw = False
54.4093 	EXP 	text_fixation: autoDraw = True
55.4100 	EXP 	text_fixation: autoDraw = False
55.4100 	EXP 	choice1_box: foreColor = '#000000'
55.4100 	EXP 	choice2_box: foreColor = '#000000'
55.4100 	EXP 	choice2_box: foreColor = '#000000'
55.4100 	EXP 	text_current_num: height = 0.08
55.4100 	EXP 	text_current_num: height = 0.08
55.4100 	EXP 	text_current_num: height = 0.08
55.4100 	EXP 	text_current_num: text = '當前數字 \n3'
55.4100 	EXP 	text_target_num: text = '目標數字 \n7'
55.4100 	EXP 	text_subject_turn: autoDraw = True
55.4100 	EXP 	text_current_num: autoDraw = True
55.4100 	EXP 	text_target_num: autoDraw = True
55.4100 	EXP 	text_subject_option: autoDraw = True
55.4100 	EXP 	choice1_box: autoDraw = True
55.4100 	EXP 	choice2_box: autoDraw = True
55.4100 	EXP 	choice2_box: autoDraw = True
57.4754 	DATA 	Keypress: 3
57.4896 	EXP 	text_subject_turn: autoDraw = False
57.4896 	EXP 	text_current_num: autoDraw = False
57.4896 	EXP 	text_target_num: autoDraw = False
57.4896 	EXP 	text_subject_option: autoDraw = False
57.4896 	EXP 	choice1_box: autoDraw = False
57.4896 	EXP 	choice2_box: autoDraw = False
57.4896 	EXP 	choice2_box: autoDraw = False
57.4896 	EXP 	choice2_box: foreColor = '#FFFF00'
57.4896 	EXP 	text_subject_turn: autoDraw = True
57.4896 	EXP 	text_current_num: autoDraw = True
57.4896 	EXP 	text_target_num: autoDraw = True
57.4896 	EXP 	text_subject_option: autoDraw = True
57.4896 	EXP 	choice1_box: autoDraw = True
57.4896 	EXP 	choice2_box: autoDraw = True
57.4896 	EXP 	choice2_box: autoDraw = True
59.4771 	EXP 	text_subject_turn: autoDraw = False
59.4771 	EXP 	text_current_num: autoDraw = False
59.4771 	EXP 	text_target_num: autoDraw = False
59.4771 	EXP 	text_subject_option: autoDraw = False
59.4771 	EXP 	choice1_box: autoDraw = False
59.4771 	EXP 	choice2_box: autoDraw = False
59.4771 	EXP 	choice2_box: autoDraw = False
59.4771 	EXP 	text_fixation: autoDraw = True
62.4837 	EXP 	text_fixation: autoDraw = False
62.4837 	EXP 	choice1_box: foreColor = '#000000'
62.4837 	EXP 	text_current_num: height = 0.08
62.4837 	EXP 	text_current_num: height = 0.08
62.4837 	EXP 	text_current_num: height = 0.08
62.4837 	EXP 	text_current_num: text = '當前數字 \n6'
62.4837 	EXP 	text_target_num: text = '目標數字 \n7'
62.4837 	EXP 	text_subject_turn: autoDraw = True
62.4837 	EXP 	text_current_num: autoDraw = True
62.4837 	EXP 	text_target_num: autoDraw = True
62.4837 	EXP 	text_subject_option: autoDraw = True
62.4837 	EXP 	choice1_box: autoDraw = True
64.1706 	DATA 	Keypress: 1
64.1757 	EXP 	text_subject_turn: autoDraw = False
64.1757 	EXP 	text_current_num: autoDraw = False
64.1757 	EXP 	text_target_num: autoDraw = False
64.1757 	EXP 	text_subject_option: autoDraw = False
64.1757 	EXP 	choice1_box: autoDraw = False
64.1757 	EXP 	choice1_box: foreColor = '#FFFF00'
64.1757 	EXP 	text_subject_turn: autoDraw = True
64.1757 	EXP 	text_current_num: autoDraw = True
64.1757 	EXP 	text_target_num: autoDraw = True
64.1757 	EXP 	text_subject_option: autoDraw = True
64.1757 	EXP 	choice1_box: autoDraw = True
66.1803 	EXP 	text_subject_turn: autoDraw = False
66.1803 	EXP 	text_current_num: autoDraw = False
66.1803 	EXP 	text_target_num: autoDraw = False
66.1803 	EXP 	text_subject_option: autoDraw = False
66.1803 	EXP 	choice1_box: autoDraw = False
66.1803 	EXP 	text_current_num: height = 0.08
66.1803 	EXP 	text_current_num: height = 0.08
66.1803 	EXP 	text_current_num: height = 0.08
66.1803 	EXP 	text_current_num: text = '當前數字 \n7'
66.1803 	EXP 	text_target_num: text = '目標數字 \n7'
66.1803 	EXP 	text_round_end: autoDraw = True
66.1803 	EXP 	text_current_num: autoDraw = True
66.1803 	EXP 	text_target_num: autoDraw = True
66.1803 	EXP 	text_subject_win: autoDraw = True
70.1736 	EXP 	text_round_end: autoDraw = False
70.1736 	EXP 	text_current_num: autoDraw = False
70.1736 	EXP 	text_target_num: autoDraw = False
70.1736 	EXP 	text_subject_win: autoDraw = False
70.1736 	EXP 	text_fixation: autoDraw = True
75.6835 	EXP 	text_fixation: autoDraw = False
75.6835 	EXP 	text_current_num: height = 0.08
75.6835 	EXP 	text_current_num: height = 0.08
75.6835 	EXP 	text_current_num: height = 0.08
75.6835 	EXP 	text_current_num: text = '當前數字 \n0'
75.6835 	EXP 	text_target_num: height = 0.08
75.6835 	EXP 	text_target_num: height = 0.08
75.6835 	EXP 	text_target_num: height = 0.08
75.6835 	EXP 	text_target_num: text = '目標數字 \n5'
75.6835 	EXP 	text_new_round: height = 0.08
75.6835 	EXP 	text_new_round: height = 0.08
75.6835 	EXP 	text_new_round: height = 0.08
75.6835 	EXP 	text_new_round: text = '新回合開始，目標數字 5'
75.6835 	EXP 	text_new_round: autoDraw = True
75.6835 	EXP 	text_current_num: autoDraw = True
75.6835 	EXP 	text_target_num: autoDraw = True
79.6830 	EXP 	text_new_round: autoDraw = False
79.6830 	EXP 	text_current_num: autoDraw = False
79.6830 	EXP 	text_target_num: autoDraw = False
79.6830 	EXP 	text_fixation: autoDraw = True
82.6830 	EXP 	text_fixation: autoDraw = False
82.6830 	EXP 	choice1_box: foreColor = '#000000'
82.6830 	EXP 	choice2_box: foreColor = '#000000'
82.6830 	EXP 	text_current_num: text = '當前數字 \n0'
82.6830 	EXP 	text_target_num: text = '目標數字 \n5'
82.6830 	EXP 	text_subject_turn: autoDraw = True
82.6830 	EXP 	text_current_num: autoDraw = True
82.6830 	EXP 	text_target_num: autoDraw = True
82.6830 	EXP 	text_subject_option: autoDraw = True
82.6830 	EXP 	choice1_box: autoDraw = True
82.6830 	EXP 	choice2_box: autoDraw = True
82.8855 	DATA 	Keypress: escape
83.9394 	EXP 	window1: mouseVisible = True
